"","X","admin2codes","month.dep","interview.month","fmp.name","fmp.latitude","fmp.longitude","direction","dep.country","dep.adm1","dep.adm1.pcode","dep.adm2","dep.adm2.pcode","dep.iscamp","dep.camp","dest.country","dest.adm1","dest.adm1.pcode","dest.adm2","dest.adm2.pcode","dest.iscamp","dest.camp","dest.habres","lmt.migration","time.atdep","time.atdest","registered.refugees","return.relocation","forced.displacement","reason","reason.subtype","transport","groups","total.ind","female.04","female.517","female.1859","female.60","male.04","male.517","male.1859","male.60","nationality.first","nationality.second","nationality.third","nationality.first.ind","nationality.second.ind","nationality.third.ind","nationality.ssd.ind","dep.lon","dep.lat","distance_travelled","dep.date","dep.month","rain.dep.month","rain.month.before","rain.two.months.before","rain.sum.2.months","rain.sum.3.months","temp.dep.month","temp.month.before","temp.two.months.before","temp.sum.2.months","temp.sum.3.months","population2021","mig.per.1000000","rel.rain.dep.month","rel.rain.month.before","rel.rain.two.months.before","rel.rain.sum.2.months","rel.rain.sum.3.months","rel.temp.dep.month","rel.temp.month.before","rel.temp.two.months.before","rel.temp.sum.2.months","rel.temp.sum.3.months","conflict_deaths"
"2504",2504,"SD13029","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,254.3,277.4,269,546.4,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,185533,0,14.7,248.345120654545,241.877606148182,490.222726802727,732.100332950909,-8.08693952380957,-9.07603476190474,0.618781904761939,-8.58148714285715,-5.51473079365079,0
"2505",2505,"SD13029","2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,14.7,254.3,19.4,273.7,19.9666666666667,26.0333333333333,27.7666666666667,23,24.5888888888889,185533,0,4.7,14.7,248.345120654545,263.045120654545,511.390241309091,-11.3340147619047,-8.08693952380957,-9.07603476190474,-9.71047714285715,-9.49899634920635,0
"2506",2506,"SD13029","2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,4.7,13.9,6.4,20.3,19.8,19.7666666666667,25.6333333333333,19.7833333333333,21.7333333333333,185533,0,1.7,4.7,13.9,18.6,32.5,-11.6595585714286,-11.5340147619047,-8.48693952380957,-11.5967866666667,-10.560170952381,0
"2507",2507,"SD06131","2019-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,27.9,82.3,37.7,120,20.8333333333333,25.5333333333333,31.0666666666667,23.1833333333333,25.8111111111111,245672,0,9.8,27.9,67.5822134679091,95.4822134679091,163.064426935818,-10.458590952381,-7.19958666666667,-2.10973190476193,-8.82908880952382,-6.58930317460319,0
"2508",2508,"SD06131","2020-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,8.9,27.4,34.9,62.3,21.5,20.9666666666667,25.2,21.2333333333333,22.5555555555556,245672,0,26,8.9,27.4,36.3,63.7,-10.4639742857143,-10.3252576190476,-7.53292,-10.394615952381,-9.44071730158731,0
"2509",2509,"SD06131","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2,26,8.9,63.2,72.1,22.6666666666667,21.3333333333333,21.2333333333333,22,21.7444444444444,245672,0,36.435573166,26,8.9,34.9,43.8,-11.0178047619047,-10.630640952381,-10.058590952381,-10.8242228571428,-10.5690122222222,0
"2510",2510,"SD06131","2020-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,37.2,26,149.2,175.2,27.2666666666667,22.4666666666667,21.5,24.8666666666667,23.7444444444444,245672,0,112,36.435573166,26,62.435573166,88.435573166,-8.29606761904763,-11.2178047619047,-10.4639742857143,-9.75693619047618,-9.99261555555556,0
"2511",2511,"SD06131","2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7,112.2,37.2,210.9,248.1,27.2666666666667,27.3333333333333,22.6666666666667,27.3,25.7555555555556,245672,0,98.4462450599091,112.2,36.435573166,148.635573166,185.071146332,-9.25879761904763,-8.22940095238097,-11.0178047619047,-8.7440992857143,-9.50200111111111,0
"2512",2512,"SD06131","2020-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.2,98.7,112.2,227.9,340.1,39.0666666666667,27.2666666666667,27.3333333333333,33.1666666666667,31.2222222222222,245672,0,108.577866087182,98.4462450599091,112.2,210.646245059909,322.846245059909,2.95734952380957,-9.25879761904763,-8.22940095238097,-3.15072404761903,-4.84361634920634,0
"2513",2513,"SD06131","2020-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,129,98.7,385,483.7,40.8333333333333,39.4,27.3666666666667,40.1166666666667,35.8666666666667,245672,0,183.468771462,108.377866087182,98.4462450599091,206.824111147091,305.270356207,7.23581761904764,3.2906828571429,-9.15879761904763,5.26325023809527,0.455900952380967,0
"2514",2514,"SD06131","2020-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.5,256,129,392.5,521.5,40.8666666666667,40.8333333333333,39.4,40.85,40.3666666666667,245672,0,-60.376684140909,183.468771462,108.377866087182,291.846637549182,400.224503636364,9.59213380952377,7.23581761904764,3.2906828571429,8.4139757142857,6.70621142857143,0
"2515",2515,"SD06131","2020-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.5,141.6,255.1,498.1,753.2,38.1333333333333,40.8666666666667,40.8,39.5,39.9333333333333,245672,0,111.613832281818,-55.276684140909,182.568771462,127.292087321091,309.860858783091,10.2886147619047,9.59213380952377,7.2024842857143,9.94037428571425,9.02774428571426,0
"2516",2516,"SD06131","2020-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.1,349.9,149.5,637,786.5,36.0333333333333,38.2333333333333,40.7333333333333,37.1333333333333,38.3333333333333,245672,0,198.839133837273,105.013832281818,-47.376684140909,57.637148140909,10.260464,5.58488619047623,10.3886147619047,9.45880047619043,7.98675047619048,8.4774338095238,0
"2517",2517,"SD06131","2020-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.6,287.1,349.9,543.7,893.6,27.9666666666667,36.0333333333333,38.2333333333333,32,34.0777777777778,245672,0,241.882213467909,198.839133837273,105.013832281818,303.852966119091,408.866798400909,-5.20973190476193,5.58488619047623,10.3886147619047,0.187577142857149,3.58792301587301,0
"2518",2518,"SD06131","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,251,292.1,263.7,555.8,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,245672,0,12.7,236.282213467909,203.839133837273,440.121347305182,643.960481142455,-6.69958666666667,-5.40973190476193,5.38488619047624,-6.0546592857143,-2.24147746031745,0
"2519",2519,"SD06131","2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,12.7,251,16.3,267.3,19.9666666666667,26.0333333333333,27.7666666666667,23,24.5888888888889,245672,0,3.6,12.7,236.282213467909,248.982213467909,485.264426935818,-11.3252576190476,-6.69958666666667,-5.40973190476193,-9.01242214285715,-7.81152539682541,0
"2520",2520,"SD06131","2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,3.6,11.9,5.3,17.2,19.8,19.7666666666667,25.6333333333333,19.7833333333333,21.7333333333333,245672,0,1.7,3.6,11.9,15.5,27.4,-12.1639742857143,-11.5252576190476,-7.09958666666667,-11.844615952381,-10.2629395238095,0
"2521",2521,"SD18021","2019-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,24,77.1,33.3,110.4,20.8333333333333,25.5333333333333,31.0666666666667,23.1833333333333,25.8111111111111,151754,0,9.3,24,60.6194810655455,84.6194810655455,145.238962131091,-12.1587538095238,-10.7448838095238,-6.04328904761903,-11.4518188095238,-9.64897555555552,0
"2522",2522,"SD18021","2020-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2,8.4,23.5,33.6,57.1,21.5,20.9666666666667,25.2,21.2333333333333,22.5555555555556,151754,0,25.2,8.4,23.5,31.9,55.4,-11.1039142857143,-12.0254204761904,-11.0782171428571,-11.5646673809524,-11.4025173015873,0
"2523",2523,"SD18021","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,25.2,8.4,60.7,69.1,22.6666666666667,21.3333333333333,21.2333333333333,22,21.7444444444444,151754,0,35.5,25.2,8.4,33.6,42,-12.8068847619047,-11.270580952381,-11.7587538095238,-12.0387328571429,-11.9454065079365,0
"2524",2524,"SD18021","2020-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.2,35.5,25.2,145.7,170.9,27.2666666666667,22.4666666666667,21.5,24.8666666666667,23.7444444444444,151754,0,110.056347733909,35.5,25.2,60.7,85.9,-11.623379047619,-13.0068847619047,-11.1039142857143,-12.3151319047619,-11.9113926984127,0
"2525",2525,"SD18021","2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.3,110.4,35.5,220.7,256.2,27.2666666666667,27.3333333333333,22.6666666666667,27.3,25.7555555555556,151754,0,109.977444973,110.256347733909,35.5,145.756347733909,181.256347733909,-13.3505761904762,-11.5567123809524,-12.8068847619047,-12.4536442857143,-12.5713911111111,0
"2526",2526,"SD18021","2020-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.3,110.3,110.4,250.6,361,39.0666666666667,27.2666666666667,27.3333333333333,33.1666666666667,31.2222222222222,151754,0,123.751099349455,109.977444973,110.256347733909,220.233792706909,330.490140440818,-1.40980190476193,-13.3505761904762,-11.5567123809524,-7.38018904761908,-8.77236349206351,0
"2527",2527,"SD18021","2020-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.3,140.3,110.3,369.6,479.9,40.8333333333333,39.4,27.3666666666667,40.1166666666667,35.8666666666667,151754,0,177.427749206727,123.751099349455,109.977444973,233.728544322454,343.705989295455,4.02408761904763,-1.0764685714286,-13.2505761904762,1.47380952380952,-3.43431904761907,0
"2528",2528,"SD18021","2020-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.6,229.3,140.3,364.9,505.2,40.8666666666667,40.8333333333333,39.4,40.85,40.3666666666667,151754,0,30.993318993636,177.427749206727,123.751099349455,301.178848556182,424.929947905636,5.24775666666667,4.02408761904763,-1.0764685714286,4.63592214285715,2.7317919047619,0
"2529",2529,"SD18021","2020-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,140.7,228.4,544.7,773.1,38.1333333333333,40.8666666666667,40.8,39.5,39.9333333333333,151754,0,273.950702556364,36.093318993636,176.527749206727,212.621068200363,389.148817407091,4.99880476190473,5.24775666666667,3.9907542857143,5.1232807142857,4.7457719047619,0
"2530",2530,"SD18021","2020-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.9,399.5,148.6,686.4,835,36.0333333333333,38.2333333333333,40.7333333333333,37.1333333333333,38.3333333333333,151754,0,223.772250012727,269.450702556364,43.993318993636,313.44402155,357.437340543636,1.19909619047623,5.09880476190473,5.11442333333333,3.14895047619048,3.8041080952381,0
"2531",2531,"SD18021","2020-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,286.9,399.5,531.9,931.4,27.9666666666667,36.0333333333333,38.2333333333333,32,34.0777777777778,151754,0,228.519481065546,223.772250012727,269.450702556364,493.222952569091,762.673655125455,-9.14328904761903,1.19909619047623,5.09880476190473,-3.9720964285714,-0.948462698412689,0
"2532",2532,"SD18021","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,239.4,291.9,254.1,546,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,151754,0,14.7,222.919481065546,228.772250012727,451.691731078273,680.463981091,-10.2448838095238,-9.34328904761903,0.999096190476237,-9.7940864285714,-6.19635888888885,0
"2533",2533,"SD18021","2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,14.7,239.4,19.4,258.8,19.9666666666667,26.0333333333333,27.7666666666667,23,24.5888888888889,151754,0,4.7,14.7,222.919481065546,237.619481065546,460.538962131091,-13.0254204761904,-10.2448838095238,-9.34328904761903,-11.6351521428571,-10.8711977777777,0
"2534",2534,"SD18021","2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,4.7,13.9,6.4,20.3,19.8,19.7666666666667,25.6333333333333,19.7833333333333,21.7333333333333,151754,0,1.7,4.7,13.9,18.6,32.5,-12.8039142857143,-13.2254204761904,-10.6448838095238,-13.0146673809524,-12.2247395238095,0
"2535",2535,"SD09052","2019-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,29.5,70.7,41.2,111.9,20.8333333333333,25.5333333333333,31.0666666666667,23.1833333333333,25.8111111111111,384058,0,11.7,29.4884075654545,63.8873084052727,93.3757159707273,157.263024376,-12.2050180952381,-10.1234266666667,-6.12892476190473,-11.1642223809524,-9.48578984126982,0
"2536",2536,"SD09052","2020-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,10.8,29,31.5,60.5,21.5,20.9666666666667,25.2,21.2333333333333,22.5555555555556,384058,0,20.7,10.8,28.9884075654545,39.7884075654545,68.7768151309091,-10.8231057142857,-12.0716847619047,-10.45676,-11.4473952380952,-11.1171834920635,0
"2537",2537,"SD09052","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9,20.7,10.8,56.6,67.4,22.6666666666667,21.3333333333333,21.2333333333333,22,21.7444444444444,384058,0,35.9,20.7,10.8,31.5,42.3,-12.6420576190476,-10.9897723809524,-11.8050180952381,-11.815915,-11.8122826984127,0
"2538",2538,"SD09052","2020-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.5,35.9,20.7,156.4,177.1,27.2666666666667,22.4666666666667,21.5,24.8666666666667,23.7444444444444,384058,0,120.5,35.9,20.7,56.6,77.3,-10.9250861904762,-12.8420576190476,-10.8231057142857,-11.8835719047619,-11.5300831746032,0
"2539",2539,"SD09052","2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1,120.7,35.9,230.8,266.7,27.2666666666667,27.3333333333333,22.6666666666667,27.3,25.7555555555556,384058,0,110.052410006364,120.7,35.9,156.6,192.5,-13.1005433333333,-10.8584195238096,-12.6420576190476,-11.9794814285715,-12.2003401587302,0
"2540",2540,"SD09052","2020-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.7,110.1,120.7,234.8,355.5,39.0666666666667,27.2666666666667,27.3333333333333,33.1666666666667,31.2222222222222,384058,0,116.494996214091,110.052410006364,120.7,230.752410006364,351.452410006364,-1.67542333333333,-13.1005433333333,-10.8584195238096,-7.38798333333333,-8.54479539682541,0
"2541",2541,"SD09052","2020-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.6,124.7,109.9,401.3,511.2,40.8333333333333,39.4,27.3666666666667,40.1166666666667,35.8666666666667,384058,0,241.103355941818,116.494996214091,109.852410006364,226.347406220455,336.199816226818,2.44119476190473,-1.34209,-13.0005433333333,0.549552380952367,-3.9671461904762,0
"2542",2542,"SD09052","2020-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.3,276.6,124.7,414.9,539.6,40.8666666666667,40.8333333333333,39.4,40.85,40.3666666666667,384058,0,59.3982322409091,241.103355941818,116.494996214091,357.598352155909,474.09334837,5.05267095238096,2.44119476190473,-1.34209,3.74693285714285,2.0505919047619,0
"2543",2543,"SD09052","2020-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,143.4,275.7,559.4,835.1,38.1333333333333,40.8666666666667,40.8,39.5,39.9333333333333,384058,0,278.59609841,64.4982322409091,240.203355941818,304.701588182727,544.904944124545,5.33946761904763,5.05267095238096,2.40786142857139,5.1960692857143,4.26666666666666,0
"2544",2544,"SD09052","2020-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.7,401.8,161,707.5,868.5,36.0333333333333,38.2333333333333,40.7333333333333,37.1333333333333,38.3333333333333,384058,0,266.579194637273,264.39609841,82.0982322409091,346.494330650909,428.592562891818,0.871301904761928,5.43946761904763,4.91933761904763,3.15538476190478,3.74336904761906,0
"2545",2545,"SD09052","2020-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.8,305.7,401.8,566.5,968.3,27.9666666666667,36.0333333333333,38.2333333333333,32,34.0777777777778,384058,0,253.987308405273,266.579194637273,264.39609841,530.975293047273,795.371391457273,-9.22892476190473,0.871301904761928,5.43946761904763,-4.1788114285714,-0.97271841269839,0
"2546",2546,"SD09052","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,255.2,311,268.1,579.1,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,384058,0,12.8884075654545,248.387308405273,271.879194637273,520.266503042545,792.145697679818,-9.62342666666666,-9.42892476190473,0.671301904761933,-9.5261757142857,-6.12701650793649,0
